Time,iowait,irq,nice,softirq,steal,system,user,Used,br-10cd1f6f3899 receive,docker0 receive,eth0 receive,eth1 receive,lo receive,veth6750e95 receive
2023-04-02 12:30:45,0%,0%,0%,1.10%,1.50%,1.20%,2.80%,351 MiB,619 MB/s,0 kB/s,5.60 kB/s,398 MB/s,0 kB/s,622 MB/s
2023-04-02 12:30:50,0%,0%,0%,1.10%,1.50%,1.20%,2.80%,351 MiB,619 MB/s,0 kB/s,5.60 kB/s,398 MB/s,0 kB/s,622 MB/s
2023-04-02 12:30:55,0%,0%,0%,1.10%,2.70%,1.40%,1.60%,351 MiB,84.6 MB/s,0 kB/s,17.2 kB/s,76.5 MB/s,0 kB/s,87.3 MB/s
2023-04-02 12:31:00,0%,0%,0%,1.10%,2.70%,1.40%,1.60%,351 MiB,84.6 MB/s,0 kB/s,17.2 kB/s,76.5 MB/s,0 kB/s,87.3 MB/s
2023-04-02 12:31:05,0%,0%,0%,0.100%,0.300%,0.100%,0.300%,351 MiB,4.28 MB/s,0 kB/s,0 kB/s,2.80 MB/s,0 kB/s,4.31 MB/s
2023-04-02 12:31:10,0%,0%,0%,0.100%,0.300%,0.100%,0.300%,351 MiB,4.28 MB/s,0 kB/s,0 kB/s,2.80 MB/s,0 kB/s,4.31 MB/s
2023-04-02 12:31:15,0%,0%,0%,0.700%,1.40%,0.700%,2.50%,355 MiB,566 MB/s,0 kB/s,0 kB/s,357 MB/s,0 kB/s,568 MB/s
2023-04-02 12:31:20,0%,0%,0%,0.700%,1.40%,0.700%,2.50%,355 MiB,566 MB/s,0 kB/s,0 kB/s,357 MB/s,0 kB/s,568 MB/s
2023-04-02 12:31:25,0%,0%,0%,0.200%,0.500%,0.400%,1.60%,355 MiB,525 MB/s,0 kB/s,0 kB/s,322 MB/s,0 kB/s,525 MB/s
2023-04-02 12:31:30,0%,0%,0%,0.200%,0.500%,0.400%,1.60%,355 MiB,525 MB/s,0 kB/s,0 kB/s,322 MB/s,0 kB/s,525 MB/s
2023-04-02 12:31:35,0%,0%,0%,0.500%,0.800%,0.300%,0.800%,355 MiB,25.1 MB/s,0 kB/s,0 kB/s,22.4 MB/s,0 kB/s,25.8 MB/s
2023-04-02 12:31:40,0%,0%,0%,0.500%,0.800%,0.300%,0.800%,355 MiB,25.1 MB/s,0 kB/s,0 kB/s,22.4 MB/s,0 kB/s,25.8 MB/s
2023-04-02 12:31:45,0%,0%,0%,0.400%,0.600%,0.900%,1.60%,355 MiB,458 MB/s,0 kB/s,0 kB/s,289 MB/s,0 kB/s,459 MB/s
2023-04-02 12:31:50,0%,0%,0%,0.400%,0.600%,0.900%,1.60%,355 MiB,458 MB/s,0 kB/s,0 kB/s,289 MB/s,0 kB/s,459 MB/s
2023-04-02 12:31:55,0%,0%,0%,1.20%,1.20%,0.800%,2.60%,355 MiB,486 MB/s,0 kB/s,5.60 kB/s,321 MB/s,0 kB/s,488 MB/s
2023-04-02 12:32:00,0%,0%,0%,1.20%,1.20%,0.800%,2.60%,355 MiB,486 MB/s,0 kB/s,5.60 kB/s,321 MB/s,0 kB/s,488 MB/s
2023-04-02 12:32:05,0%,0%,0%,0.600%,1.70%,1.000%,3.90%,355 MiB,967 MB/s,0 kB/s,17.4 kB/s,594 MB/s,0 kB/s,969 MB/s
2023-04-02 12:32:10,0%,0%,0%,0.600%,1.70%,1.000%,3.90%,355 MiB,967 MB/s,0 kB/s,17.4 kB/s,594 MB/s,0 kB/s,969 MB/s
2023-04-02 12:32:15,0%,0%,0%,0.100%,0.200%,0.200%,0.300%,355 MiB,6.51 MB/s,0 kB/s,73.3 kB/s,4.20 MB/s,0 kB/s,6.56 MB/s
2023-04-02 12:32:20,0%,0%,0%,0.100%,0.200%,0.200%,0.300%,355 MiB,6.51 MB/s,0 kB/s,73.3 kB/s,4.20 MB/s,0 kB/s,6.56 MB/s
2023-04-02 12:32:25,0%,0%,0%,0.900%,1.10%,0.800%,2.50%,355 MiB,495 MB/s,0 kB/s,5.80 kB/s,328 MB/s,0 kB/s,496 MB/s
2023-04-02 12:32:30,0%,0%,0%,0.900%,1.10%,0.800%,2.50%,355 MiB,495 MB/s,0 kB/s,5.80 kB/s,328 MB/s,0 kB/s,496 MB/s
2023-04-02 12:32:35,0%,0%,0%,0.600%,1.20%,0.900%,2.60%,355 MiB,531 MB/s,0 kB/s,0 kB/s,329 MB/s,0 kB/s,533 MB/s
2023-04-02 12:32:40,0%,0%,0%,0.600%,1.20%,0.900%,2.60%,355 MiB,531 MB/s,0 kB/s,0 kB/s,329 MB/s,0 kB/s,533 MB/s
2023-04-02 12:32:45,0%,0%,0%,0.1000%,0.200%,0.300%,1.60%,355 MiB,497 MB/s,0 kB/s,0 kB/s,305 MB/s,0 kB/s,498 MB/s
2023-04-02 12:32:50,0%,0%,0%,0.1000%,0.200%,0.300%,1.60%,355 MiB,497 MB/s,0 kB/s,0 kB/s,305 MB/s,0 kB/s,498 MB/s
2023-04-02 12:32:55,0%,0%,0%,0.200%,0.200%,0.500%,3.00%,354 MiB,951 MB/s,0 kB/s,28.4 kB/s,582 MB/s,0 kB/s,952 MB/s
2023-04-02 12:33:00,0%,0%,0%,0.200%,0.200%,0.500%,3.00%,354 MiB,951 MB/s,0 kB/s,28.4 kB/s,582 MB/s,0 kB/s,952 MB/s
2023-04-02 12:33:05,0%,0%,0%,0.700%,1.10%,0.700%,2.20%,354 MiB,497 MB/s,0 kB/s,0 kB/s,313 MB/s,0 kB/s,498 MB/s
2023-04-02 12:33:10,0%,0%,0%,0.700%,1.10%,0.700%,2.20%,354 MiB,497 MB/s,0 kB/s,0 kB/s,313 MB/s,0 kB/s,498 MB/s
2023-04-02 12:33:15,0%,0%,0%,0.800%,1.80%,0.800%,1.20%,354 MiB,36.9 MB/s,0 kB/s,0 kB/s,33.2 MB/s,0 kB/s,38.1 MB/s
2023-04-02 12:33:20,0%,0%,0%,0.800%,1.80%,0.800%,1.20%,354 MiB,36.9 MB/s,0 kB/s,0 kB/s,33.2 MB/s,0 kB/s,38.1 MB/s
2023-04-02 12:33:25,0%,0%,0%,1.20%,2.00%,1.30%,1.10%,353 MiB,81.8 MB/s,0 kB/s,11.2 kB/s,74.8 MB/s,0 kB/s,84.5 MB/s
2023-04-02 12:33:30,0%,0%,0%,1.20%,2.00%,1.30%,1.10%,353 MiB,81.8 MB/s,0 kB/s,11.2 kB/s,74.8 MB/s,0 kB/s,84.5 MB/s
2023-04-02 12:33:35,0%,0%,0%,0.600%,1.000%,0.300%,0.500%,353 MiB,19.9 MB/s,0 kB/s,13.6 kB/s,18.0 MB/s,0 kB/s,20.5 MB/s
2023-04-02 12:33:40,0%,0%,0%,0.600%,1.000%,0.300%,0.500%,353 MiB,19.9 MB/s,0 kB/s,13.6 kB/s,18.0 MB/s,0 kB/s,20.5 MB/s
2023-04-02 12:33:45,0%,0%,0%,0.100%,0.300%,0.200%,1.60%,353 MiB,521 MB/s,0 kB/s,6 kB/s,318 MB/s,0 kB/s,521 MB/s
2023-04-02 12:33:50,0%,0%,0%,0.100%,0.300%,0.200%,1.60%,353 MiB,521 MB/s,0 kB/s,6 kB/s,318 MB/s,0 kB/s,521 MB/s
2023-04-02 12:33:55,0%,0%,0%,0.100%,0.300%,0%,1.40%,353 MiB,503 MB/s,0 kB/s,0 kB/s,307 MB/s,0 kB/s,503 MB/s
2023-04-02 12:34:00,0%,0%,0%,0.100%,0.300%,0%,1.40%,353 MiB,503 MB/s,0 kB/s,0 kB/s,307 MB/s,0 kB/s,503 MB/s
2023-04-02 12:34:05,0%,0%,0%,1.000%,2.10%,1.30%,3.30%,353 MiB,553 MB/s,0 kB/s,11.4 kB/s,359 MB/s,0 kB/s,555 MB/s
2023-04-02 12:34:10,0%,0%,0%,1.000%,2.10%,1.30%,3.30%,353 MiB,553 MB/s,0 kB/s,11.4 kB/s,359 MB/s,0 kB/s,555 MB/s
2023-04-02 12:34:15,0%,0%,0%,1.000%,1.40%,0.900%,1.90%,353 MiB,60.9 MB/s,0 kB/s,174 kB/s,55.4 MB/s,0 kB/s,62.9 MB/s
2023-04-02 12:34:20,0%,0%,0%,1.000%,1.40%,0.900%,1.90%,353 MiB,60.9 MB/s,0 kB/s,174 kB/s,55.4 MB/s,0 kB/s,62.9 MB/s
2023-04-02 12:34:25,0%,0%,0%,0.900%,1.50%,1.000%,2.20%,353 MiB,519 MB/s,0 kB/s,11.4 kB/s,333 MB/s,0 kB/s,521 MB/s
2023-04-02 12:34:30,0%,0%,0%,0.900%,1.50%,1.000%,2.20%,353 MiB,519 MB/s,0 kB/s,11.4 kB/s,333 MB/s,0 kB/s,521 MB/s
2023-04-02 12:34:35,0%,0%,0%,0.400%,0.600%,0.500%,2.00%,353 MiB,544 MB/s,0 kB/s,16.8 kB/s,342 MB/s,0 kB/s,545 MB/s
2023-04-02 12:34:40,0%,0%,0%,0.400%,0.600%,0.500%,2.00%,353 MiB,544 MB/s,0 kB/s,16.8 kB/s,342 MB/s,0 kB/s,545 MB/s
2023-04-02 12:34:45,0%,0%,0%,1.40%,1.60%,1.30%,1.60%,353 MiB,70.2 MB/s,0 kB/s,0 kB/s,73.7 MB/s,0 kB/s,72.9 MB/s
2023-04-02 12:34:50,0%,0%,0%,1.40%,1.60%,1.30%,1.60%,353 MiB,70.2 MB/s,0 kB/s,0 kB/s,73.7 MB/s,0 kB/s,72.9 MB/s
2023-04-02 12:34:55,0%,0%,0%,0.500%,0.400%,0.400%,3.00%,353 MiB,928 MB/s,0 kB/s,17.2 kB/s,559 MB/s,0 kB/s,929 MB/s
2023-04-02 12:35:00,0%,0%,0%,0.500%,0.400%,0.400%,3.00%,353 MiB,928 MB/s,0 kB/s,17.2 kB/s,559 MB/s,0 kB/s,929 MB/s
2023-04-02 12:35:05,0%,0%,0%,0.200%,0.300%,0.200%,1.70%,353 MiB,506 MB/s,0 kB/s,11.2 kB/s,309 MB/s,0 kB/s,506 MB/s
2023-04-02 12:35:10,0%,0%,0%,0.200%,0.300%,0.200%,1.70%,353 MiB,506 MB/s,0 kB/s,11.2 kB/s,309 MB/s,0 kB/s,506 MB/s
2023-04-02 12:35:15,0%,0%,0%,0.200%,0.300%,0.200%,3.20%,353 MiB,1.04 GB/s,0 kB/s,0 kB/s,635 MB/s,0 kB/s,1.04 GB/s
2023-04-02 12:35:20,0%,0%,0%,0.200%,0.300%,0.200%,3.20%,353 MiB,1.04 GB/s,0 kB/s,0 kB/s,635 MB/s,0 kB/s,1.04 GB/s
2023-04-02 12:35:25,0%,0%,0%,2.20%,3.90%,1.90%,3.70%,353 MiB,612 MB/s,0 kB/s,0 kB/s,403 MB/s,0 kB/s,614 MB/s
2023-04-02 12:35:30,0%,0%,0%,2.20%,3.90%,1.90%,3.70%,353 MiB,612 MB/s,0 kB/s,0 kB/s,403 MB/s,0 kB/s,614 MB/s
2023-04-02 12:35:35,0%,0%,0%,0.600%,0.700%,0.400%,3.00%,353 MiB,999 MB/s,0 kB/s,11.6 kB/s,607 MB/s,0 kB/s,1000 MB/s
2023-04-02 12:35:40,0%,0%,0%,0.600%,0.700%,0.400%,3.00%,353 MiB,999 MB/s,0 kB/s,11.6 kB/s,607 MB/s,0 kB/s,1000 MB/s
2023-04-02 12:35:45,0%,0%,0%,0%,0.200%,0.100%,0.100%,353 MiB,3.10 MB/s,0 kB/s,0 kB/s,2.10 MB/s,0 kB/s,3.13 MB/s
2023-04-02 12:35:50,0%,0%,0%,0%,0.200%,0.100%,0.100%,353 MiB,3.10 MB/s,0 kB/s,0 kB/s,2.10 MB/s,0 kB/s,3.13 MB/s
2023-04-02 12:35:55,0%,0%,0%,1.30%,1.90%,0.800%,1.000%,353 MiB,60.4 MB/s,0 kB/s,11.2 kB/s,55.3 MB/s,0 kB/s,62.4 MB/s
2023-04-02 12:36:00,0%,0%,0%,1.30%,1.90%,0.800%,1.000%,353 MiB,60.4 MB/s,0 kB/s,11.2 kB/s,55.3 MB/s,0 kB/s,62.4 MB/s
2023-04-02 12:36:05,0%,0%,0%,0%,0.300%,0.1000%,0.300%,353 MiB,1.85 MB/s,0 kB/s,0 kB/s,1.33 MB/s,0 kB/s,1.88 MB/s
2023-04-02 12:36:10,0%,0%,0%,0%,0.300%,0.1000%,0.300%,353 MiB,1.85 MB/s,0 kB/s,0 kB/s,1.33 MB/s,0 kB/s,1.88 MB/s
2023-04-02 12:36:15,0%,0%,0%,0.800%,2.10%,1.40%,1.20%,353 MiB,60.1 MB/s,0 kB/s,56.5 kB/s,54.1 MB/s,0 kB/s,62.0 MB/s
2023-04-02 12:36:20,0%,0%,0%,0.800%,2.10%,1.40%,1.20%,353 MiB,60.1 MB/s,0 kB/s,56.5 kB/s,54.1 MB/s,0 kB/s,62.0 MB/s
2023-04-02 12:36:25,0%,0%,0%,0%,0.100%,0.1000%,0.200%,353 MiB,2.25 MB/s,0 kB/s,11.4 kB/s,1.49 MB/s,0 kB/s,2.27 MB/s
2023-04-02 12:36:30,0%,0%,0%,0%,0.100%,0.1000%,0.200%,353 MiB,2.25 MB/s,0 kB/s,11.4 kB/s,1.49 MB/s,0 kB/s,2.27 MB/s
2023-04-02 12:36:35,0%,0%,0%,0.400%,0.600%,0.700%,1.80%,353 MiB,456 MB/s,0 kB/s,0 kB/s,288 MB/s,0 kB/s,457 MB/s
2023-04-02 12:36:40,0%,0%,0%,0.400%,0.600%,0.700%,1.80%,353 MiB,456 MB/s,0 kB/s,0 kB/s,288 MB/s,0 kB/s,457 MB/s
2023-04-02 12:36:45,0%,0%,0%,0%,0.200%,0.200%,1.70%,353 MiB,516 MB/s,0 kB/s,0 kB/s,315 MB/s,0 kB/s,516 MB/s
2023-04-02 12:36:50,0%,0%,0%,0%,0.200%,0.200%,1.70%,353 MiB,516 MB/s,0 kB/s,0 kB/s,315 MB/s,0 kB/s,516 MB/s
2023-04-02 12:36:55,0%,0%,0%,0.400%,1.000%,0.700%,1.000%,353 MiB,42.8 MB/s,0 kB/s,5.80 kB/s,39.0 MB/s,0 kB/s,44.2 MB/s
2023-04-02 12:37:00,0%,0%,0%,0.400%,1.000%,0.700%,1.000%,353 MiB,42.8 MB/s,0 kB/s,5.80 kB/s,39.0 MB/s,0 kB/s,44.2 MB/s
2023-04-02 12:37:05,0%,0%,0%,0.200%,0.800%,0.300%,3.40%,353 MiB,1.05 GB/s,0 kB/s,23.4 kB/s,640 MB/s,0 kB/s,1.05 GB/s
2023-04-02 12:37:10,0%,0%,0%,0.200%,0.800%,0.300%,3.40%,353 MiB,1.05 GB/s,0 kB/s,23.4 kB/s,640 MB/s,0 kB/s,1.05 GB/s
2023-04-02 12:37:15,0%,0%,0%,0.400%,0.500%,0.400%,0.500%,353 MiB,28.2 MB/s,0 kB/s,11.2 kB/s,26.0 MB/s,0 kB/s,29.2 MB/s
2023-04-02 12:37:20,0%,0%,0%,0.400%,0.500%,0.400%,0.500%,353 MiB,28.2 MB/s,0 kB/s,11.2 kB/s,26.0 MB/s,0 kB/s,29.2 MB/s
2023-04-02 12:37:25,0%,0%,0%,1.10%,1.40%,1.50%,1.70%,353 MiB,72.9 MB/s,0 kB/s,11.2 kB/s,67.2 MB/s,0 kB/s,75.3 MB/s
2023-04-02 12:37:30,0%,0%,0%,1.10%,1.40%,1.50%,1.70%,353 MiB,72.9 MB/s,0 kB/s,11.2 kB/s,67.2 MB/s,0 kB/s,75.3 MB/s
2023-04-02 12:37:35,0%,0%,0%,0%,0.100%,0.1000%,0.300%,353 MiB,2.07 MB/s,0 kB/s,22.4 kB/s,1.37 MB/s,0 kB/s,2.09 MB/s
2023-04-02 12:37:40,0%,0%,0%,0%,0.100%,0.1000%,0.300%,353 MiB,2.07 MB/s,0 kB/s,22.4 kB/s,1.37 MB/s,0 kB/s,2.09 MB/s
2023-04-02 12:37:45,0%,0%,0%,0.600%,0.500%,0.700%,0.900%,353 MiB,45.7 MB/s,0 kB/s,6 kB/s,41.3 MB/s,0 kB/s,47.2 MB/s
2023-04-02 12:37:50,0%,0%,0%,0.600%,0.500%,0.700%,0.900%,353 MiB,45.7 MB/s,0 kB/s,6 kB/s,41.3 MB/s,0 kB/s,47.2 MB/s
2023-04-02 12:37:55,0%,0%,0%,0.700%,0.800%,0.800%,2.10%,353 MiB,472 MB/s,0 kB/s,42.8 kB/s,299 MB/s,0 kB/s,473 MB/s
2023-04-02 12:38:00,0%,0%,0%,0.700%,0.800%,0.800%,2.10%,353 MiB,472 MB/s,0 kB/s,42.8 kB/s,299 MB/s,0 kB/s,473 MB/s
2023-04-02 12:38:05,0%,0%,0%,0.1000%,0.100%,0.300%,1.60%,353 MiB,516 MB/s,0 kB/s,21.2 kB/s,315 MB/s,0 kB/s,516 MB/s
2023-04-02 12:38:10,0%,0%,0%,0.1000%,0.100%,0.300%,1.60%,353 MiB,516 MB/s,0 kB/s,21.2 kB/s,315 MB/s,0 kB/s,516 MB/s
2023-04-02 12:38:15,0%,0%,0%,2.20%,3.50%,3.00%,2.90%,353 MiB,116 MB/s,0 kB/s,69.7 kB/s,128 MB/s,0 kB/s,121 MB/s
2023-04-02 12:38:20,0%,0%,0%,2.20%,3.50%,3.00%,2.90%,353 MiB,116 MB/s,0 kB/s,69.7 kB/s,128 MB/s,0 kB/s,121 MB/s
2023-04-02 12:38:25,0%,0%,0%,1.20%,2.10%,1.30%,1.50%,353 MiB,88.3 MB/s,0 kB/s,5.80 kB/s,59.1 MB/s,0 kB/s,90.6 MB/s
2023-04-02 12:38:30,0%,0%,0%,1.20%,2.10%,1.30%,1.50%,353 MiB,88.3 MB/s,0 kB/s,5.80 kB/s,59.1 MB/s,0 kB/s,90.6 MB/s
2023-04-02 12:38:35,0%,0%,0%,2.90%,6.00%,3.00%,3.20%,353 MiB,155 MB/s,0 kB/s,36.7 kB/s,141 MB/s,0 kB/s,160 MB/s
2023-04-02 12:38:40,0%,0%,0%,2.90%,6.00%,3.00%,3.20%,353 MiB,155 MB/s,0 kB/s,36.7 kB/s,141 MB/s,0 kB/s,160 MB/s
2023-04-02 12:38:45,0%,0%,0%,0.700%,0.700%,0.600%,0.900%,353 MiB,33.8 MB/s,0 kB/s,0 kB/s,47.8 MB/s,0 kB/s,35.1 MB/s
2023-04-02 12:38:50,0%,0%,0%,0.700%,0.700%,0.600%,0.900%,353 MiB,33.8 MB/s,0 kB/s,0 kB/s,47.8 MB/s,0 kB/s,35.1 MB/s
2023-04-02 12:38:55,0%,0%,0%,4.30%,6.90%,4.00%,8.30%,353 MiB,1.67 GB/s,0 kB/s,0 kB/s,1.07 GB/s,0 kB/s,1.68 GB/s
2023-04-02 12:39:00,0%,0%,0%,4.30%,6.90%,4.00%,8.30%,353 MiB,1.67 GB/s,0 kB/s,0 kB/s,1.07 GB/s,0 kB/s,1.68 GB/s
2023-04-02 12:39:05,0%,0%,0%,3.00%,4.60%,3.20%,6.10%,352 MiB,1.10 GB/s,0 kB/s,11.4 kB/s,718 MB/s,0 kB/s,1.10 GB/s
2023-04-02 12:39:10,0%,0%,0%,3.00%,4.60%,3.20%,6.10%,352 MiB,1.10 GB/s,0 kB/s,11.4 kB/s,718 MB/s,0 kB/s,1.10 GB/s
2023-04-02 12:39:15,0%,0%,0%,1.30%,2.60%,2.10%,6.70%,352 MiB,1.67 GB/s,0 kB/s,11.6 kB/s,1.06 GB/s,0 kB/s,1.68 GB/s
2023-04-02 12:39:20,0%,0%,0%,1.30%,2.60%,2.10%,6.70%,352 MiB,1.67 GB/s,0 kB/s,11.6 kB/s,1.06 GB/s,0 kB/s,1.68 GB/s
2023-04-02 12:39:25,0%,0%,0%,2.10%,2.10%,2.40%,6.60%,352 MiB,1.68 GB/s,0 kB/s,0 kB/s,1.05 GB/s,0 kB/s,1.69 GB/s
2023-04-02 12:39:30,0%,0%,0%,2.10%,2.10%,2.40%,6.60%,352 MiB,1.68 GB/s,0 kB/s,0 kB/s,1.05 GB/s,0 kB/s,1.69 GB/s
2023-04-02 12:39:35,0%,0%,0%,1.70%,2.00%,1.50%,7.90%,352 MiB,2.51 GB/s,0 kB/s,16.8 kB/s,1.55 GB/s,0 kB/s,2.51 GB/s
2023-04-02 12:39:40,0%,0%,0%,1.70%,2.00%,1.50%,7.90%,352 MiB,2.51 GB/s,0 kB/s,16.8 kB/s,1.55 GB/s,0 kB/s,2.51 GB/s
2023-04-02 12:39:45,0%,0%,0%,3.10%,4.20%,3.40%,7.10%,352 MiB,1.47 GB/s,0 kB/s,19.4 kB/s,957 MB/s,0 kB/s,1.48 GB/s
2023-04-02 12:39:50,0%,0%,0%,3.10%,4.20%,3.40%,7.10%,352 MiB,1.47 GB/s,0 kB/s,19.4 kB/s,957 MB/s,0 kB/s,1.48 GB/s
2023-04-02 12:39:55,0%,0%,0%,0.800%,1.30%,0.700%,3.60%,352 MiB,932 MB/s,0 kB/s,5.80 kB/s,564 MB/s,0 kB/s,934 MB/s
2023-04-02 12:40:00,0%,0%,0%,0.800%,1.30%,0.700%,3.60%,352 MiB,932 MB/s,0 kB/s,5.80 kB/s,564 MB/s,0 kB/s,934 MB/s
2023-04-02 12:40:05,0%,0%,0%,6.10%,10.8%,4.20%,6.20%,352 MiB,638 MB/s,0 kB/s,23 kB/s,487 MB/s,0 kB/s,646 MB/s
2023-04-02 12:40:10,0%,0%,0%,6.10%,10.8%,4.20%,6.20%,352 MiB,638 MB/s,0 kB/s,23 kB/s,487 MB/s,0 kB/s,646 MB/s
2023-04-02 12:40:15,0%,0%,0%,3.40%,4.90%,3.50%,5.40%,352 MiB,689 MB/s,0 kB/s,67.7 kB/s,451 MB/s,0 kB/s,695 MB/s
2023-04-02 12:40:20,0%,0%,0%,3.40%,4.90%,3.50%,5.40%,352 MiB,689 MB/s,0 kB/s,67.7 kB/s,451 MB/s,0 kB/s,695 MB/s
2023-04-02 12:40:25,0%,0%,0%,3.60%,4.60%,2.90%,8.80%,353 MiB,2.10 GB/s,0 kB/s,0 kB/s,1.34 GB/s,0 kB/s,2.10 GB/s
2023-04-02 12:40:30,0%,0%,0%,3.60%,4.60%,2.90%,8.80%,353 MiB,2.10 GB/s,0 kB/s,0 kB/s,1.34 GB/s,0 kB/s,2.10 GB/s
2023-04-02 12:40:35,0%,0%,0%,3.20%,3.00%,4.00%,6.60%,348 MiB,1.16 GB/s,0 kB/s,16.8 kB/s,785 MB/s,0 kB/s,1.17 GB/s
2023-04-02 12:40:40,0%,0%,0%,3.20%,3.00%,4.00%,6.60%,348 MiB,1.16 GB/s,0 kB/s,16.8 kB/s,785 MB/s,0 kB/s,1.17 GB/s
2023-04-02 12:40:45,0%,0%,0%,3.90%,5.10%,4.30%,8.70%,349 MiB,1.86 GB/s,0 kB/s,7.00 kB/s,1.19 GB/s,0 kB/s,1.87 GB/s
2023-04-02 12:40:50,0%,0%,0%,3.90%,5.10%,4.30%,8.70%,349 MiB,1.86 GB/s,0 kB/s,7.00 kB/s,1.19 GB/s,0 kB/s,1.87 GB/s
2023-04-02 12:40:55,0%,0%,0%,3.00%,3.60%,3.50%,10%,353 MiB,2.57 GB/s,0 kB/s,0 kB/s,1.61 GB/s,0 kB/s,2.58 GB/s
2023-04-02 12:41:00,0%,0%,0%,3.00%,3.60%,3.50%,10%,353 MiB,2.57 GB/s,0 kB/s,0 kB/s,1.61 GB/s,0 kB/s,2.58 GB/s
2023-04-02 12:41:05,0%,0%,0%,2.00%,2.30%,2.70%,10.6%,353 MiB,3.08 GB/s,0 kB/s,0 kB/s,1.91 GB/s,0 kB/s,3.09 GB/s
2023-04-02 12:41:10,0%,0%,0%,2.00%,2.30%,2.70%,10.6%,353 MiB,3.08 GB/s,0 kB/s,0 kB/s,1.91 GB/s,0 kB/s,3.09 GB/s
2023-04-02 12:41:15,0%,0%,0%,3.00%,4.60%,3.20%,8.20%,353 MiB,1.99 GB/s,0 kB/s,17 kB/s,1.24 GB/s,0 kB/s,1.99 GB/s
2023-04-02 12:41:20,0%,0%,0%,3.00%,4.60%,3.20%,8.20%,353 MiB,1.99 GB/s,0 kB/s,17 kB/s,1.24 GB/s,0 kB/s,1.99 GB/s
2023-04-02 12:41:25,0%,0%,0%,3.00%,4.00%,3.80%,7.60%,353 MiB,1.64 GB/s,0 kB/s,17.2 kB/s,1.06 GB/s,0 kB/s,1.64 GB/s
2023-04-02 12:41:30,0%,0%,0%,3.00%,4.00%,3.80%,7.60%,353 MiB,1.64 GB/s,0 kB/s,17.2 kB/s,1.06 GB/s,0 kB/s,1.64 GB/s
2023-04-02 12:41:35,0%,0%,0%,2.80%,3.80%,2.10%,4.00%,353 MiB,629 MB/s,0 kB/s,28 kB/s,435 MB/s,0 kB/s,635 MB/s
2023-04-02 12:41:40,0%,0%,0%,2.80%,3.80%,2.10%,4.00%,353 MiB,629 MB/s,0 kB/s,28 kB/s,435 MB/s,0 kB/s,635 MB/s
2023-04-02 12:41:45,0%,0%,0%,3.30%,4.40%,3.20%,7.40%,351 MiB,1.56 GB/s,0 kB/s,0 kB/s,980 MB/s,0 kB/s,1.57 GB/s
2023-04-02 12:41:50,0%,0%,0%,3.30%,4.40%,3.20%,7.40%,351 MiB,1.56 GB/s,0 kB/s,0 kB/s,980 MB/s,0 kB/s,1.57 GB/s
2023-04-02 12:41:55,0%,0%,0%,1.10%,1.80%,1.60%,5.70%,351 MiB,1.60 GB/s,0 kB/s,0 kB/s,994 MB/s,0 kB/s,1.60 GB/s
2023-04-02 12:42:00,0%,0%,0%,1.10%,1.80%,1.60%,5.70%,351 MiB,1.60 GB/s,0 kB/s,0 kB/s,994 MB/s,0 kB/s,1.60 GB/s
2023-04-02 12:42:05,0%,0%,0%,3.50%,4.80%,3.00%,3.60%,351 MiB,181 MB/s,0 kB/s,0 kB/s,184 MB/s,0 kB/s,188 MB/s
2023-04-02 12:42:10,0%,0%,0%,3.50%,4.80%,3.00%,3.60%,351 MiB,181 MB/s,0 kB/s,0 kB/s,184 MB/s,0 kB/s,188 MB/s
2023-04-02 12:42:15,0%,0%,0%,3.40%,3.60%,5.20%,4.50%,351 MiB,297 MB/s,0 kB/s,62.1 kB/s,251 MB/s,0 kB/s,306 MB/s
2023-04-02 12:42:20,0%,0%,0%,3.40%,3.60%,5.20%,4.50%,351 MiB,297 MB/s,0 kB/s,62.1 kB/s,251 MB/s,0 kB/s,306 MB/s
2023-04-02 12:42:25,0%,0%,0%,3.40%,4.40%,4.70%,6.10%,351 MiB,780 MB/s,0 kB/s,0 kB/s,570 MB/s,0 kB/s,789 MB/s
2023-04-02 12:42:30,0%,0%,0%,3.40%,4.40%,4.70%,6.10%,351 MiB,780 MB/s,0 kB/s,0 kB/s,570 MB/s,0 kB/s,789 MB/s
2023-04-02 12:42:35,0%,0%,0%,4.20%,4.00%,3.90%,9.90%,354 MiB,2.05 GB/s,0 kB/s,16.8 kB/s,1.44 GB/s,0 kB/s,2.06 GB/s
2023-04-02 12:42:40,0%,0%,0%,4.20%,4.00%,3.90%,9.90%,354 MiB,2.05 GB/s,0 kB/s,16.8 kB/s,1.44 GB/s,0 kB/s,2.06 GB/s
2023-04-02 12:42:45,0%,0%,0%,4.10%,4.40%,5.80%,8.60%,352 MiB,1.90 GB/s,0 kB/s,11.2 kB/s,1.11 GB/s,0 kB/s,1.91 GB/s
2023-04-02 12:42:50,0%,0%,0%,4.10%,4.40%,5.80%,8.60%,352 MiB,1.90 GB/s,0 kB/s,11.2 kB/s,1.11 GB/s,0 kB/s,1.91 GB/s
2023-04-02 12:42:55,0%,0%,0%,3.70%,6.30%,3.50%,13.2%,351 MiB,3.14 GB/s,0 kB/s,5.60 kB/s,1.98 GB/s,0 kB/s,3.14 GB/s
